REF_DATE,GEO,Gender,Indicators,VALUE,Age group,Characteristics
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Visible Minority
2021,Territories,X Gender,"No, do not feel lonely",13.0,65 + years,Visible Minority
2021,Territories,X Gender,"Yes, feels lonely",56.1,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",11.0,65 + years,Retired
2021,Territories,X Gender,"No, do not feel lonely",9.8,65 + years,Retired
2021,Territories,X Gender,"Sometimes, feels lonely",30.5,65 + years,Retired
2021,Territories,X Gender,"Sometimes, feels lonely",32.4,65 + years,Retired
2021,Territories,X Gender,"Yes, feels lonely",58.5,65 + years,Retired
2021,Territories,X Gender,"Yes, feels lonely",57.7,65 + years,Retired
2021,Territories,X Gender,"No, do not feel lonely",13.0,65 + years,Immigrant
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Immigrant
2021,Territories,X Gender,"Sometimes, feels lonely",34.2,65 + years,Immigrant
2021,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Immigrant
2021,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Immigrant
2021,Territories,X Gender,"Yes, feels lonely",52.9,65 + years,Immigrant
2021,Territories,X Gender,"No, do not feel lonely",13.4,65 + years,Native
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Native
2021,Territories,X Gender,"Sometimes, feels lonely",33.0,65 + years,Native
2021,Territories,X Gender,"Sometimes, feels lonely",32.4,65 + years,Native
2021,Territories,X Gender,"Yes, feels lonely",53.6,65 + years,Native
2021,Territories,X Gender,"Yes, feels lonely",53.8,65 + years,Native
2021,Territories,X Gender,"No, do not feel lonely",12.2,65 + years,Immigrant
2021,Territories,X Gender,"No, do not feel lonely",13.5,65 + years,Immigrant
2021,Territories,X Gender,"Sometimes, feels lonely",37.0,65 + years,Immigrant
2021,Territories,X Gender,"Sometimes, feels lonely",35.6,65 + years,Immigrant
2021,Territories,X Gender,"Yes, feels lonely",50.7,65 + years,Immigrant
2021,Territories,X Gender,"Yes, feels lonely",50.9,65 + years,Immigrant
2021,Territories,X Gender,"Sometimes, feels lonely",33.1,65 + years,Other
2021,Territories,Women,"Yes, feels lonely",16.0,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Other
2021,New Brunswick,X Gender,"No, do not feel lonely",4.3,11 to 14 years,Living with two parents
2021,Territories,X Gender,"Yes, feels lonely",52.2,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",51.9,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.6,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",11.1,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",29.9,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",55.6,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",59.0,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",11.3,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",12.3,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",31.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.8,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",29.7,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",58.0,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",18.0,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",17.4,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",37.8,65 + years,Other
2021,Territories,Women,"Yes, feels lonely",59.4,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",31.6,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",44.2,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",51.0,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",11.0,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",14.0,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",33.2,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",57.5,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.9,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",14.3,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.9,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",11.6,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",12.7,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.6,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.0,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",54.8,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",54.4,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",10.6,65 + years,Retired
2021,Territories,X Gender,"No, do not feel lonely",10.1,65 + years,Retired
2021,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Retired
2021,Territories,X Gender,"Sometimes, feels lonely",32.6,65 + years,Retired
2021,Territories,X Gender,"Yes, feels lonely",58.7,65 + years,Retired
2021,Territories,X Gender,"Yes, feels lonely",57.3,65 + years,Retired
2021,Territories,X Gender,"Yes, feels lonely",17.5,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",19.0,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",38.1,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.4,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",44.4,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",46.6,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.0,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.9,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",29.4,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",55.8,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",8.3,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",11.3,65 + years,Visible Minority
2021,Territories,Men,"No, do not feel lonely",12.3,65 + years,Visible Minority
2021,Territories,Men,"Sometimes, feels lonely",31.2,65 + years,Visible Minority
2021,Territories,Men,"Sometimes, feels lonely",29.7,65 + years,Visible Minority
2021,Territories,Men,"Yes, feels lonely",57.5,65 + years,Visible Minority
2021,Territories,Men,"Yes, feels lonely",58.0,65 + years,Visible Minority
2021,Territories,Men,"No, do not feel lonely",11.9,65 + years,Visible Minority
2021,Territories,Men,"No, do not feel lonely",14.4,65 + years,Visible Minority
2021,Territories,Men,"Sometimes, feels lonely",35.2,65 + years,Visible Minority
2021,Territories,Men,"Sometimes, feels lonely",32.5,65 + years,Visible Minority
2021,Territories,Men,"Yes, feels lonely",53.0,65 + years,Visible Minority
2021,Territories,Men,"Yes, feels lonely",56.3,65 + years,Immigrant
2021,Territories,Men,"Yes, feels lonely",53.0,65 + years,Visible Minority
2021,Territories,Men,"No, do not feel lonely",11.5,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",29.7,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",28.6,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",59.3,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",59.9,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",11.3,65 + years,Native
2021,Territories,Men,"No, do not feel lonely",12.3,65 + years,Native
2021,Territories,Men,"Sometimes, feels lonely",31.2,65 + years,Native
2021,Territories,Men,"Sometimes, feels lonely",29.7,65 + years,Native
2021,Territories,Men,"Yes, feels lonely",57.5,65 + years,Native
2021,Territories,Men,"Yes, feels lonely",58.0,65 + years,Native
2021,Territories,Men,"No, do not feel lonely",11.0,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",54.8,65 + years,Immigrant
2021,Territories,Men,"Sometimes, feels lonely",31.9,65 + years,Immigrant
2021,Territories,Men,"Sometimes, feels lonely",32.9,65 + years,Immigrant
2021,Territories,Men,"No, do not feel lonely",9.0,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",29.0,65 + years,Other
2021,Territories,Men,"Sometimes, feels lonely",32.1,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",62.7,65 + years,Other
2021,Territories,Men,"Yes, feels lonely",59.0,65 + years,Other
2021,Territories,Men,"No, do not feel lonely",9.4,65 + years,Retired
2021,Territories,Men,"No, do not feel lonely",7.3,65 + years,Retired
2021,Territories,Men,"Sometimes, feels lonely",23.4,65 + years,Retired
2021,Territories,Men,"Sometimes, feels lonely",27.0,65 + years,Retired
2021,Territories,Men,"Yes, feels lonely",67.2,65 + years,Retired
2021,Territories,Men,"Yes, feels lonely",65.7,65 + years,Retired
2021,Territories,Men,"No, do not feel lonely",11.3,65 + years,Immigrant
2021,Territories,Men,"No, do not feel lonely",12.3,65 + years,Immigrant
2021,Territories,Men,"Sometimes, feels lonely",31.2,65 + years,Immigrant
2021,Territories,Men,"Sometimes, feels lonely",29.7,65 + years,Immigrant
2021,Territories,Men,"Yes, feels lonely",57.5,65 + years,Immigrant
2021,Territories,Men,"Yes, feels lonely",58.0,65 + years,Immigrant
2021,Territories,Men,"No, do not feel lonely",10.9,65 + years,Native
2021,Territories,Men,"No, do not feel lonely",12.2,65 + years,Native
2021,Territories,Men,"Sometimes, feels lonely",30.3,65 + years,Native
2021,Territories,Men,"Sometimes, feels lonely",28.8,65 + years,Native
2021,Territories,Men,"Yes, feels lonely",58.8,65 + years,Native
2021,Territories,Men,"Yes, feels lonely",58.9,65 + years,Native
2021,Territories,Men,"No, do not feel lonely",12.3,65 + years,Immigrant
2021,Territories,Men,"No, do not feel lonely",11.8,65 + years,Immigrant
2021,Territories,Men,"Yes, feels lonely",56.6,65 + years,Other
2021,New Brunswick,X Gender,"Sometimes, feels lonely",27.3,11 to 14 years,Living with lone parent
2021,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Other
2021,Newfoundland and Labrador,X Gender,"No, do not feel lonely",13.2,5 to 10 years,Other
2021,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",36.1,11 to 14 years,Living with lone parent
2021,Newfoundland and Labrador,X Gender,"No, do not feel lonely",13.0,11 to 14 years,Other
2021,Newfoundland and Labrador,X Gender,"Sometimes, feels lonely",34.1,25 to 64 years,Living with lone parent
2021,Newfoundland and Labrador,X Gender,"No, do not feel lonely",11.2,25 to 64 years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",16.7,20 to 24 years,Not living with any parent
2021,Territories,X Gender,"No, do not feel lonely",9.3,20 to 24 years,Living with lone parent
2021,Territories,X Gender,"Sometimes, feels lonely",36.0,65 + years,Person with a disability
2021,Territories,X Gender,"Sometimes, feels lonely",36.1,65 + years,Person with a disability
2021,Territories,X Gender,"No, do not feel lonely",1.9,20 to 24 years,Living with two parents
2021,Territories,X Gender,"No, do not feel lonely",8.9,20 to 24 years,Other
2021,Newfoundland and Labrador,X Gender,"Yes, feels lonely",42.0,5 to 10 years,Living with lone parent
2021,Territories,X Gender,"Sometimes, feels lonely",26.6,15 to 19 years,Not living with any parent
2021,Territories,X Gender,"No, do not feel lonely",3.4,15 to 19 years,Living with two parents
2021,Territories,X Gender,"No, do not feel lonely",8.4,15 to 19 years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",17.2,5 to 10 years,Not living with any parent
2021,Territories,X Gender,"Sometimes, feels lonely",26.6,5 to 10 years,Living with lone parent
2021,Territories,X Gender,"Yes, feels lonely",43.8,65 + years,Person with a disability
2021,Territories,X Gender,"Yes, feels lonely",43.1,65 + years,Person with a disability
2021,Territories,X Gender,"No, do not feel lonely",7.2,5 to 10 years,Living with two parents
2021,Territories,X Gender,"No, do not feel lonely",10.5,5 to 10 years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",24.2,11 to 14 years,Not living with any parent
2021,Territories,X Gender,"Sometimes, feels lonely",23.3,11 to 14 years,Living with lone parent
2021,Territories,X Gender,"No, do not feel lonely",5.9,11 to 14 years,Living with two parents
2021,Territories,X Gender,"Sometimes, feels lonely",17.9,15 to 19 years,Living with lone parent
2021,Territories,X Gender,"Yes, feels lonely",20.8,65 + years,Person with a disability
2021,Territories,X Gender,"Yes, feels lonely",20.2,65 + years,Person with a disability
2021,Prince Edward Island,X Gender,"No, do not feel lonely",9.2,25 to 64 years,Other
2021,New Brunswick,X Gender,"No, do not feel lonely",10.6,11 to 14 years,Other
2021,New Brunswick,X Gender,"Sometimes, feels lonely",15.4,25 to 64 years,Not living with any parent
2021,New Brunswick,X Gender,"Sometimes, feels lonely",23.6,25 to 64 years,Living with lone parent
2021,New Brunswick,X Gender,"No, do not feel lonely",3.6,25 to 64 years,Living with two parents
2021,New Brunswick,X Gender,"No, do not feel lonely",8.8,25 to 64 years,Other
2021,Nova Scotia,X Gender,"Sometimes, feels lonely",16.1,20 to 24 years,Not living with any parent
2021,Territories,X Gender,"Sometimes, feels lonely",34.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Other
2021,Nova Scotia,X Gender,"No, do not feel lonely",10.5,20 to 24 years,Other
2021,Nova Scotia,X Gender,"No, do not feel lonely",8.2,15 to 19 years,Other
2021,Nova Scotia,X Gender,"Sometimes, feels lonely",22.8,5 to 10 years,Living with lone parent
2021,Nova Scotia,X Gender,"No, do not feel lonely",5.7,5 to 10 years,Living with two parents
2021,Nova Scotia,X Gender,"No, do not feel lonely",8.6,5 to 10 years,Other
2021,Nova Scotia,X Gender,"Sometimes, feels lonely",21.8,11 to 14 years,Living with lone parent
2021,Nova Scotia,X Gender,"No, do not feel lonely",4.9,11 to 14 years,Living with two parents
2021,Nova Scotia,X Gender,"No, do not feel lonely",8.5,11 to 14 years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.9,65 + years,Other
2021,Nova Scotia,X Gender,"No, do not feel lonely",10.2,0 to 4 years,Other
2021,Nova Scotia,X Gender,"Sometimes, feels lonely",18.8,25 to 64 years,Not living with any parent
2021,Nova Scotia,X Gender,"Sometimes, feels lonely",20.8,25 to 64 years,Living with lone parent
2021,Nova Scotia,X Gender,"No, do not feel lonely",4.7,25 to 64 years,Living with two parents
2021,Nova Scotia,X Gender,"No, do not feel lonely",9.2,25 to 64 years,Other
2021,Prince Edward Island,X Gender,"No, do not feel lonely",12.3,5 to 10 years,Other
2021,Prince Edward Island,X Gender,"No, do not feel lonely",7.5,11 to 14 years,Other
2021,Territories,X Gender,"No, do not feel lonely",9.7,11 to 14 years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",30.4,0 to 4 years,Living with lone parent
2021,Territories,X Gender,"No, do not feel lonely",7.2,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.8,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.7,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",52.9,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",15.0,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",14.9,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",36.4,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",34.4,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",48.6,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",50.6,65 + years,Other
2021,Territories,X Gender,"No, do not feel lonely",13.0,65 + years,Other
2021,Territories,X Gender,"Yes, feels lonely",17.2,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",32.7,65 + years,Other
2021,Territories,X Gender,"Sometimes, feels lonely",31.6,65 + years,Other
